file_name,content,episode
SPEAKER_00 - 3944.28 - 3945.35.lab,anh có thấy mình khác gì không.,148
SPEAKER_00 - 2704.72 - 2710.81.lab,thế à thế tức là bây giờ em không tại vì chị không biết nha cho chị biết chị quen anh đan trường ý dạ rồi anh nổi tiếng ý.,148
SPEAKER_00 - 4592.33 - 4595.26.lab,cám ơn vào một buổi tối thứ hai có yếu thứ hai.,148
SPEAKER_00 - 1806.98 - 1808.55.lab,nếu mà kinh ngập ráp xảy ra thì là.,148
SPEAKER_05 - 1848.12 - 1849.72.lab,quy nhóm em cứ bước xe ra ngoài đó đi.,148
SPEAKER_05 - 3744.43 - 3748.88.lab,em nghĩ là là em là một người thích nghi tốt và em luôn muốn thích nghi vào cái môi trường đó.,148
SPEAKER_00 - 3972.16 - 3973.3.lab,thứ đắt nhất em đã mua là gì.,148
SPEAKER_00 - 3789.41 - 3794.0.lab,trong phim trung quốc rất nổi tiếng về nước chị nói câu trước là em nói câu hai nhá.,148
SPEAKER_05 - 3878.2 - 3882.4.lab,em nghĩ em sẽ vẫn còn làm nhạc á mà em nghĩ em sẽ còn hay hơn nữa.,148
SPEAKER_00 - 702.33 - 703.33.lab,em vẫn nhớ vai đầu tiên không.,148
SPEAKER_00 - 3115.06 - 3119.48.lab,em có chắc là cái cái cái kiểu như em có cần đo hai cái này.,148
SPEAKER_00 - 1194.45 - 1195.54.lab,mà là sau lớp mười hai.,148
SPEAKER_00 - 3800.63 - 3801.84.lab,rút dao chém xuống nước.,148
SPEAKER_00 - 1062.06 - 1067.21.lab,ờ mọi người nói là thực ra là có một cái câu chuyện khác liên quan đến hai con sói con sói nào mình chọ ăn thì con đấy thắng.,148
SPEAKER_00 - 3055.59 - 3058.1.lab,nên bây giờ chị sẽ nghĩ về sự nổi tiếng của em nó khác.,148
SPEAKER_00 - 3283.75 - 3285.15.lab,kình đã tính toán trước rồi ấy.,148
SPEAKER_05 - 1353.13 - 1359.07.lab,lúc đó là em làm hết xong thì em mua được à một cái mi rô tu âm một cái a.,148
SPEAKER_05 - 1359.07 - 1361.76.lab,interface thì người ta gọi là cái sọc kẹt có để ghi âm.,148
SPEAKER_05 - 1362.33 - 1368.08.lab,và cũng được còn dư một chút xíu tiền thì lúc đó thì anh hai mới ơ.,148
SPEAKER_05 - 1368.08 - 1372.33.lab,mới bỏ thêm tiền vô để cho em mua một cái laptop là đủ một bộ túi ông.,148
SPEAKER_00 - 4495.66 - 4497.18.lab,kinh quả nhỏ lý tưởng quá nhờ.,148
SPEAKER_05 - 972.02 - 974.24.lab,ok à thì em nghĩ là cái.,148
SPEAKER_05 - 185.21 - 186.27.lab,dạ năm nay em mới hai lần à.,148
SPEAKER_00 - 3755.94 - 3758.17.lab,cũng hay nhở cũng ý rất là.,148
SPEAKER_05 - 3928.37 - 3932.4.lab,người ta nói chung là phong thái khác á phong thái phong thái người ta khác mình lắm.,148
SPEAKER_00 - 2032.0 - 2035.86.lab,ai xem chương trình này nếu mọi người có trong đầu một cái sự tự tin mọi người phải tin mà.,148
SPEAKER_05 - 2871.21 - 2878.22.lab,ờ dạ đúng rồi ờ men bồ là em học chung lớp sáu bắt đầu qua tới lớp mười hai thì mới gặp hu ri can.,148
SPEAKER_05 - 423.53 - 426.31.lab,ai xi đi cũng là khách mời đầu tiên của chương trình mình đúng không ạ.,148
SPEAKER_05 - 2756.4 - 2764.08.lab,em em vẫn cảm cảm giác được là có những thứ mà mình mình cần riêng tư giống như mình đi mua cái gì đó chẳng hạn.,148
SPEAKER_00 - 527.37 - 532.49.lab,họ bên trong họ cũng không nghĩ nhiều về cái vẻ bề ngoài của mình lắm.,148
SPEAKER_00 - 532.59 - 538.1.lab,thì hồi bé em là một em bé như nào em lớn lên có được mọi người chỉ là âu đẹp trai không cái cái việc là âu.,148
SPEAKER_00 - 538.1 - 542.63.lab,tôi có một cái mác đẹp trai là em có nhớ là lần đầu tiên em được nói đến là bao giờ.,148
SPEAKER_05 - 2383.01 - 2387.02.lab,thì mình mới lo tại vì nó không còn là mình nữa nó là quá khứ của mình rồi.,148
SPEAKER_05 - 2387.02 - 2392.55.lab,thì mình mới mới mới lo là lo vậy thôi chứ cũng còn lại vì vậy vấn đề thị trường mình không có lo mình chỉ lo là.,148
SPEAKER_05 - 3001.51 - 3007.05.lab,cứ tiếp tục làm đó mà mình thấy nó hót nữa thì mình cứ tiếp tục làm xong bây giờ mình đang hót game show nữa.,148
SPEAKER_05 - 3007.05 - 3013.9.lab,mình đang đi xem sâu mình có sự nổi tiếng từ cái đó thì mình cứ tiếp tục làm cái hình ảnh mà dễ thương thoải mái vậy thôi.,148
SPEAKER_05 - 3013.9 - 3015.88.lab,thì có gì đâu để mà mình phải.,148
SPEAKER_05 - 252.17 - 257.02.lab,nồi nước điêu có xong gửi bài rất vui để gửi bài gì.,148
SPEAKER_00 - 2199.78 - 2203.16.lab,và chị có cảm giác như là nó phải đủ sâu ý.,148
SPEAKER_05 - 1397.59 - 1402.61.lab,với lại kiểu cái sự quý giá của của cái à.,148
SPEAKER_00 - 240.14 - 243.79.lab,thế thì mình lại tua trước nữa thấy cái thời điểm nhưng mà cái lúc mà em quyết định thi ý.,148
SPEAKER_00 - 1071.48 - 1075.27.lab,cái cảm giác của chị cũng là cái tiếng nói cá nhân của em nó.,148
SPEAKER_00 - 3486.01 - 3488.12.lab,tên cô ngầu nhưng thực ra là sim.,148
SPEAKER_05 - 1131.53 - 1137.19.lab,ý là đơn giản thôi giống như là có những cái hồi nhỏ là nó rất hay có vụ là muốn mua điện thoại.,148
SPEAKER_05 - 1746.72 - 1748.58.lab,bữa nào chị đi xin làm nữ đi.,148
SPEAKER_05 - 3719.51 - 3722.51.lab,ý là lâu lâu mình mình mình suy nghĩ về nó giống như là.,148
SPEAKER_05 - 2965.33 - 2972.31.lab,dạ nhưng mà mình nghĩ là nó tính lên tôi tự làm được tới đây rồi thì mình tự tin là mình có thể làm được tiếp nữa ừ.,148
SPEAKER_05 - 2972.63 - 2974.71.lab,nên là đó cũng là phần lớn một cái lý do ạ.,148
SPEAKER_00 - 617.22 - 618.69.lab,nhưng mà em biết cái từ đấy nguy hiểm không.,148
SPEAKER_05 - 3158.41 - 3162.45.lab,gọi là sao ta không phải là chữ truyền bá hay chữ chữ gì ta nói chung là mình à.,148
SPEAKER_05 - 709.81 - 714.83.lab,xong rồi em mới lên mạng nói ừ mà em mới thấy cái nhóm tên là phai se cừn su mô em mới nói ồ.,148
SPEAKER_05 - 714.83 - 719.52.lab,tính ra mình mình gọi là cái ý những ý tưởng nó dễ bị trùng lắp với nhau quá.,148
SPEAKER_05 - 1288.49 - 1293.97.lab,thu nhập hả em nhớ là một tiếng em làm được à mười bảy mười tám ngàn.,148
SPEAKER_05 - 1326.54 - 1330.99.lab,đỉnh cao của em hả nếu em định à nếu mà tổng một tháng đi tại vì em.,148
SPEAKER_05 - 1330.99 - 1336.39.lab,người ta bo một lần có một hai ngàn hay là lâu lâu người ta bo năm năm ngàn ví dụ vậy rồi một xấp tiền lẻ vậy nè.,148
SPEAKER_05 - 1336.39 - 1341.3.lab,thì em cứ em cứ đem tiền lẻ về em bỏ dưới tủ tới cuối tháng em mới đem ra em đếm.,148
SPEAKER_05 - 1341.3 - 1346.66.lab,thì à đỉnh cao của em là em đếm là được hai triệu mấy á hai triệu mấy tiền bò dữ lắm.,148
SPEAKER_00 - 2730.94 - 2733.11.lab,có những cái sự riêng tư nó bị mất đi thật.,148
SPEAKER_05 - 4551.22 - 4552.46.lab,tại vì không có tiền thì không lo được.,148
SPEAKER_05 - 2067.96 - 2074.03.lab,thì nếu mà em chấm thì nếu mà em chấm nha nếu mà em chấm về chất lượng âm nhạc á.,148
SPEAKER_05 - 2074.03 - 2080.11.lab,thì em chấm em cho chín điểm đi về chất lượng âm nhạc em rất khá rất rất rất tự tin vô cái album kì này.,148
SPEAKER_05 - 2302.21 - 2310.02.lab,dạ đúng rồi tại vì đúng là lúc lúc đầu mình làm á là để mình thể hiện câu chuyện của mình mà không để mình kể câu chuyện của mình thì tới bây giờ mình vẫn muốn kể.,148
SPEAKER_05 - 3550.24 - 3552.94.lab,là dẫn làm nghề này nhưng mà kinh doanh thêm này nọ.,148
SPEAKER_00 - 1556.64 - 1562.3.lab,trong tất cả những cái nghề em đã làm thêm đấy ý có cái cái nghề nào mà em sẽ không bao giờ quay lại làm.,148
SPEAKER_00 - 2231.14 - 2233.92.lab,kể được về cái quãng thời gian đã qua của em không.,148
SPEAKER_05 - 3539.02 - 3540.5.lab,em em vẫn hay tưởng tượng mà.,148
SPEAKER_00 - 3610.05 - 3612.46.lab,nước khoáng ấy nó vẫn còn các khoáng chất trong đấy.,148
SPEAKER_00 - 3537.13 - 3538.78.lab,ngoài chuyện lấy vợ nếu có.,148
SPEAKER_00 - 560.61 - 563.46.lab,nhưng mà khen kiểu gì khen là với lớp mình có năm người đẹp trai à.,148
SPEAKER_05 - 2582.24 - 2583.45.lab,đúng đúng đúng đúng.,148
SPEAKER_05 - 1404.3 - 1406.57.lab,mình cảm giác là nếu mà mình không có tiền mình sẽ không là ai hết.,148
SPEAKER_05 - 1407.37 - 1413.92.lab,nên là mình rất có muốn muốn tới một ngày mình có được nhiều tiền không phải là để mình xài chỉ đơn giản là để mình.,148
SPEAKER_05 - 1413.92 - 1415.8.lab,cảm giác là mình cảm thấy an toàn.,148
SPEAKER_05 - 966.37 - 968.42.lab,chờ em xí cái là mặt em bắt đầu đỏ rồi đúng không ta.,148
SPEAKER_00 - 2297.2 - 2302.1.lab,với lại đôi khi nó quay về cái câu chuyện là mình làm nghệ thuật để làm gì đúng không nếu không phải là để kể câu chuyện của mình.,148
SPEAKER_05 - 3271.61 - 3277.72.lab,mình không biết chắc được là tương lai mình như thế nào mình mình cũng sợ là đôi khi cái mục tiêu của mình lúc đó nó lại thay đổi đi.,148
SPEAKER_05 - 3277.72 - 3282.05.lab,lúc đó lại mình lại không hướng về nhật grab nữa là mình lại hướng về cái thứ khác thì sao gia đình ví dụ chẳng hạn.,148
SPEAKER_05 - 4395.91 - 4397.84.lab,khi yêu em như thế nào hả à.,148
SPEAKER_05 - 1348.51 - 1350.69.lab,một đống tiền lẻ một đống tiền lẻ đem xuống đổi với mẹ.,148
SPEAKER_05 - 221.26 - 227.61.lab,em cảm giác là nó cũng có cái hay của nó em em rất là là là biết ơn vì mình tham gia kinh tế pháp nhưng không phải pháp việt.,148
SPEAKER_05 - 227.61 - 234.67.lab,tại vì ở đó mình hiểu được là một cái sản phẩm mà hoàn chỉnh á thì mình phải làm như nào và mình.,148
SPEAKER_05 - 234.67 - 239.86.lab,làm một trăm phần trăm luôn chứ mình không có không có một cái đội ngũ nào để làm giùm cho mình hết.,148
SPEAKER_00 - 1286.45 - 1287.93.lab,nhưng hồi đấy thu nhập được bao nhiêu.,148
SPEAKER_00 - 4414.5 - 4415.81.lab,nhong nhẹ nhàng biết nhường.,148
SPEAKER_05 - 1880.66 - 1884.87.lab,cái người ta mới kêu mình dạy diễn thì em với lại khang với.,148
SPEAKER_05 - 1884.87 - 1889.21.lab,với hậu là man bô hurricane thì giày đá diễn thì được một triệu.,148
SPEAKER_05 - 1253.01 - 1258.57.lab,nó không có mệt tới mức đó thì mình cảm giác là wow mình nhanh nhảy như người ta thấy mình cũng ok chứ bộ.,148
SPEAKER_05 - 1258.57 - 1265.31.lab,nếu mà mình buôn phở à bài là cũng thuộc dạng tốp đó thì cảm giác là giá nó rất là.,148
SPEAKER_05 - 3861.26 - 3864.38.lab,thôi bán gì cho ít ít thôi được rồi nhưng mà là.,148
SPEAKER_05 - 1201.56 - 1208.62.lab,sao hồi đấy để mua gì à à em đi bưng phở ờ ba bốn tháng gì đó em nhớ là em làm cũng nhiều lắm.,148
SPEAKER_05 - 3913.19 - 3916.18.lab,ờ chắc là không á y y là em nghĩ là.,148
SPEAKER_00 - 4560.94 - 4563.45.lab,thế theo em thì có tiền thì có tình yêu hay là có tình yêu rồi có tiền.,148
SPEAKER_00 - 748.08 - 750.98.lab,thế thì liệu trước khi nhập ráp thì em đã có cái khái niệm là mình.,148
SPEAKER_05 - 3234.11 - 3236.31.lab,nên là em nghĩ là cái miếng bánh nó nên bự hơn chút xíu.,148
SPEAKER_00 - 2650.39 - 2655.78.lab,và bây giờ cái việc tìm được sự riêng tư cho chính em nó có khó cái sự nổi tiếng cái giá đấy nhá.,148
SPEAKER_00 - 41.75 - 42.77.lab,ờm lời chia phép.,148
SPEAKER_00 - 1701.31 - 1703.24.lab,một cái sai cực kỳ nổi tiếng của ông là cai ách.,148
SPEAKER_05 - 3993.23 - 3995.0.lab,làm mình bị mê gáo đó.,148
SPEAKER_00 - 2548.29 - 2555.35.lab,ở tuổi trẻ của em ô kê lúc mà mình ổn cái tiếng nói của mình nó to rõ ràng nó đánh bạt đi được những cái sự tiêu cực.,148
SPEAKER_00 - 105.28 - 109.49.lab,nhưng khi em nhắc đến cái chữ nổi tiếng thì nó được dịch ra là ừ.,148
SPEAKER_00 - 2597.37 - 2601.41.lab,ờ thôi đấy em sẽ phải đối mặt với điều đấy đấy trong hành trình tiếp theo của em.,148
SPEAKER_05 - 3981.43 - 3985.42.lab,còn nếu mà bỏ âm nhạc ra thứ đắt nhất mà em mua là một cái áo khoác.,148
SPEAKER_05 - 3985.42 - 3991.6.lab,mà em rất rất rất là thích từ hồi xưa là cái áo của sen lò hoang là áo tết đi.,148
SPEAKER_00 - 1645.69 - 1650.09.lab,rồi thì quay về câu chuyện làm nhạc lúc nào thì em không phải đi làm thêm nữa.,148
SPEAKER_00 - 2045.09 - 2048.19.lab,thực ra như em mà ra một cái an bum cũng là.,148
SPEAKER_05 - 2150.09 - 2153.01.lab,một cái điều rất là đẹp xảy ra với em nhưng mà là.,148
SPEAKER_05 - 3402.73 - 3404.52.lab,nó đẹp hơn à vậy thôi để dành cũng được.,148
SPEAKER_05 - 4066.16 - 4071.5.lab,chồi anh chỉ phải nghĩ đến cái lúc mà ba mẹ em nghe mấy bài nhạc của em cái gì la mầy tao vậy.,148
SPEAKER_05 - 1677.68 - 1683.12.lab,kiểu dịch á nên là người ta cũng đã đã nghỉ rồi nên là kể từ đó là em không đi làm lúc đó là em đang làm lễ tân khách sạn.,148
SPEAKER_05 - 2235.3 - 2240.09.lab,em nghĩ thì những cái gì mà mình muốn kể thì em cũng đã kể hết rồi ờ còn.,148
SPEAKER_05 - 2240.09 - 2243.66.lab,cũng có những cái thứ khác mình mình cảm giác là không nên kể mình cũng để dành.,148
SPEAKER_00 - 606.11 - 608.05.lab,trông cũng kiểu tồ tẹt mà trông kiểu không.,148
SPEAKER_00 - 3786.54 - 3787.63.lab,có một câu hát cơ mà.,148
SPEAKER_05 - 589.68 - 591.86.lab,chứ em cũng a hồi hồi nhỏ thì không có gọi đẹp trai.,148
SPEAKER_05 - 649.29 - 654.41.lab,nhạc tới em hả nhạc tới ờ cũng tầm lúc lớp tám là em bắt đầu em đi học guitar.,148
SPEAKER_00 - 1095.45 - 1099.6.lab,tại sao em nói ngay về việc đấy là không có vậy ở nhà em được nuôi dạy như nào.,148
SPEAKER_00 - 3242.06 - 3249.81.lab,chị thấy vừa mừng cho em nhưng vừa buồn cho em ở chỗ là thực ra là khi mà tìm được một cái sứ mệnh ý.,148
SPEAKER_00 - 3250.71 - 3253.51.lab,thì nó là một cái ngôi sao phương bắc cho mình.,148
SPEAKER_00 - 4364.79 - 4370.5.lab,nhưng có mệt không khi mà giờ lật phây búc lên toàn cái mặt mình và.,148
SPEAKER_05 - 2055.64 - 2056.66.lab,em dám để họ bấm em hả.,148
SPEAKER_00 - 1809.58 - 1812.21.lab,là em có thu nhập luôn để không phải đi làm thêm nữa.,148
SPEAKER_05 - 1303.7 - 1308.68.lab,em được bó rất nhiều lâu lâu là nó á à lúc đó người ta cũng khen đẹp trai nha.,148
SPEAKER_05 - 788.64 - 789.92.lab,phải chi không phải giải trí.,148
SPEAKER_00 - 656.16 - 657.81.lab,khoan nào học ghi tao để làm gì.,148
SPEAKER_05 - 4080.02 - 4087.7.lab,thì ba mẹ mình cũng lo ba mẹ mình lo là sợ là ví dụ đăng lên là bị người này chửi người kia nói ba mẹ cũng hay đọc cảm ứng em không đọc nhưng ba mẹ em đọc nhiều lắm.,148
SPEAKER_05 - 4346.15 - 4350.4.lab,giống như em em em em trong cái bài kpi em nói là tại sao em đặt kpi để em biết điểm dừng á.,148
SPEAKER_00 - 3600.9 - 3605.22.lab,không nước suối là một từ rất là miền nam nước lọc và nước khoá em có biết không.,148
SPEAKER_05 - 1027.42 - 1032.61.lab,em nghĩ là em a che em là tự nói với mình nhiều hơn á.,148
SPEAKER_05 - 1032.61 - 1037.49.lab,có nghĩa là mình luôn nói với mình là tôi sẽ làm được tôi sẽ làm được tôi sẽ làm được thì sẽ tới một ngày mình làm được.,148
SPEAKER_05 - 3082.97 - 3084.93.lab,kiểu nó gọi làm sao nó cũng phét á.,148
SPEAKER_00 - 4664.21 - 4665.52.lab,ừm cám ơn à.,148
SPEAKER_00 - 1319.02 - 1325.02.lab,xem nếu em làm đúng không được mo có phải em chỉ được chăm hai một ngày không mâu đế đỉnh cao của em là bao nhiêu.,148
SPEAKER_05 - 1301.09 - 1302.69.lab,nhưng mà em em được bó rất là nhiều.,148
SPEAKER_00 - 4464.5 - 4466.44.lab,em làm tới luôn đi em nhường luôn đi.,148
SPEAKER_00 - 4703.33 - 4710.43.lab,và chị cũng cám ơn hiếu bởi vì là nếu không gặp em và nếu không phản vấn em có thể chị sẽ có một cái kiểu suy nghĩ về em.,148
SPEAKER_05 - 3087.91 - 3089.48.lab,em em thích nghĩ về mình như vậy.,148
SPEAKER_00 - 1658.29 - 1659.5.lab,cà phê tháng tám á hả.,148
SPEAKER_05 - 2082.31 - 2090.14.lab,em nghĩ là phần à li rít phần à tổng cộng về mặt phần âm nhạc là là giống như là li rít của em nè phờ lâu của em nè.,148
SPEAKER_05 - 2090.14 - 2096.13.lab,về cả mặt phần à à tư duy mình chọn buýt.,148
SPEAKER_05 - 2096.13 - 2098.2.lab,tư duy mình chọn cái cái cái ơ.,148
SPEAKER_00 - 947.78 - 955.51.lab,nhưng lúc nào thì cuộc đời sẽ làm cho mình kiểu ngã sấp mặt và không đứng dậy được nhưng còn lúc nào mình.,148
SPEAKER_00 - 955.51 - 957.86.lab,mình vẫn có thể đi tiếp thì có cái gì.,148
SPEAKER_00 - 3301.68 - 3306.29.lab,không chứng tỏ em cũng suy nghĩ lắm em thấy em không hớn như vẻ bề ngoài.,148
SPEAKER_00 - 3405.25 - 3406.31.lab,tao ba mươi ấy thì.,148
SPEAKER_00 - 3558.46 - 3561.38.lab,danh nhân trần minh hiếu vừa mở quán cơm ngà thứ mười hai.,148
SPEAKER_00 - 374.43 - 380.76.lab,thế tổng lại là không khó và cũng không xem lại vì em có nghe cái lời sấm truyền của bi rây rằng là kiểu.,148
SPEAKER_05 - 1735.23 - 1736.36.lab,nếu có một ngày hả.,148
SPEAKER_05 - 3543.84 - 3546.26.lab,không biết nữa mà tự nhiên trong đầu của em lúc đó là em là doanh nhân.,148
SPEAKER_05 - 792.94 - 793.96.lab,nào ăn cái gì chứ.,148
SPEAKER_00 - 2050.14 - 2051.76.lab,em thấy nó.,148
SPEAKER_00 - 733.58 - 735.99.lab,bởi vì là biểu diễn văn nghệ ở trường các thứ thì.,148
SPEAKER_05 - 3379.2 - 3380.82.lab,ờm.,148
SPEAKER_05 - 4456.25 - 4458.42.lab,nhưng mà người ta cứ bị ơ.,148
SPEAKER_05 - 2257.29 - 2264.63.lab,em viết nhạc giống như nãy chị nói em cũng rất là muốn cái tính cá nhân bỏ vô nhiều em rất là thích cái chuyện đó tại vì em em bị nghe nhạc mỹ quen á.,148
SPEAKER_05 - 2623.67 - 2628.98.lab,lúc đó mình cảm giác mình rất là cần cái không gian riêng tư á để mà mình ngồi ở đó xong rồi mình chiêm nghiệm.,148
SPEAKER_05 - 2628.98 - 2634.06.lab,mà mình mình ngồi mình nghĩ về cái chuyện đó thì đối với em là vậy.,148
SPEAKER_05 - 2634.06 - 2640.46.lab,không biết sao nhưng mà dạo này em cảm giác rất muốn đi đi đâu đó xa xa du lịch mà một một mình á.,148
SPEAKER_05 - 2640.46 - 2647.23.lab,em cảm giác là em sẽ không cần phải mở miệng nói chuyện với bất kỳ ai để em nói chuyện với chính em cảm giác như vậy nó sẽ ok hơn.,148
SPEAKER_05 - 4032.84 - 4037.99.lab,em cũng thấy nó hợp lý với em là có hai cái trạng thái làm cho con người dễ thất vọng nhất.,148
SPEAKER_05 - 2444.55 - 2446.83.lab,em nghĩ là cái chất của em từ đầu nó đã như vậy rồi.,148
SPEAKER_00 - 3596.67 - 3599.37.lab,chuối hả tất cả các thứ đóng chai không phải ở nước suối đâu nhá.,148
SPEAKER_00 - 4555.93 - 4557.82.lab,lấy cả hai thôi tóm cả hai đi đúng không.,148
SPEAKER_00 - 4574.87 - 4576.22.lab,rồi hôm nay.,148
SPEAKER_00 - 3774.81 - 3775.97.lab,đó chị đang thử đến đoạn.,148
SPEAKER_00 - 2904.7 - 2908.74.lab,cái này nó cũng quay về và chị đoán em cũng trả lời câu này trên báo rồi về việc là kiểu.,148
SPEAKER_05 - 554.64 - 559.38.lab,là được một bạn nữ cũng là đẹp nhất lớp ừ và khen là mình đẹp trai mình cũng ồ.,148
SPEAKER_05 - 1314.53 - 1318.33.lab,thành công đến sự đẹp trai cũng có một phần đó đúng rồi bây giờ nói lại thì đúng rồi ha.,148
SPEAKER_05 - 2367.37 - 2368.73.lab,mà cái khúc đó suy nghĩ của em nó khác.,148
SPEAKER_05 - 4376.98 - 4382.49.lab,ai ai biểu mình ráp cái đó làm chi sao em hay nghĩ vậy ai biểu mình làm cái đó làm chi thì tay đăng về đúng lễ hội.,148
SPEAKER_00 - 2059.56 - 2066.98.lab,em chồng em ừ đi ở nhà thì mình mình cũng soi gương mình mới thấy mình tự đẹp trai mà đúng không trước khi mình ra ngoài đường.,148
SPEAKER_05 - 1791.0 - 1792.18.lab,tại em cũng rất hay ăn cơm gà.,148
SPEAKER_00 - 3.3 - 7.39.lab,đây là một cái phương án đặc biệt mà chỉ có một tháng một lần lên sóng ở mười hai giờ đêm.,148
SPEAKER_00 - 1449.54 - 1452.82.lab,nhưng mà trong cái li rích của em thì em có có đi phát tờ rươi có.,148
SPEAKER_05 - 2007.71 - 2009.89.lab,em nghĩ là do em tự tin quá nên là không có chóng mặt.,148
SPEAKER_05 - 2356.3 - 2362.61.lab,nhưng mà đa phần là vì em nghĩ là vì là em viết album này một năm trước.,148
SPEAKER_05 - 2780.39 - 2781.75.lab,thì nó vẫn rất là đáng.,148
SPEAKER_05 - 1023.92 - 1026.09.lab,không lẽ nói mình dễ bị ảnh hưởng tới mức đó.,148
SPEAKER_05 - 980.21 - 985.62.lab,không biết nữa chắc là mình mình mình so sánh mình tự so sánh mình với lại những cái bạn bè đồng chân lứa thôi.,148
SPEAKER_05 - 985.62 - 989.75.lab,mình mình coi với lại à những cái người cũng làm việc đó giống như mình như thế nào.,148
SPEAKER_05 - 989.75 - 993.77.lab,mình nghĩ mình hay hơn họ nhưng mà thì họ cũng.,148
SPEAKER_05 - 993.77 - 999.75.lab,cũng nổi tiếng có vị trí chứ bộ thì mình cảm nhận là á tôi cũng phải cố gắng để tới một ngày tôi cũng được tới đó.,148
SPEAKER_05 - 1185.91 - 1189.53.lab,mặc dù là gia đình vẫn vẫn có có khả năng để để lo được nhưng mà mình không thích.,148
SPEAKER_00 - 127.96 - 129.56.lab,và bây giờ thì em nói là chưa tới.,148
SPEAKER_00 - 1051.63 - 1052.84.lab,cái tiếng nói mình nói.,148
SPEAKER_05 - 3474.11 - 3476.99.lab,em cũng lấp lửng á.,148
SPEAKER_05 - 2924.76 - 2927.28.lab,kiểu mình cảm giác là mình có thể ơ.,148
SPEAKER_00 - 4524.93 - 4527.28.lab,một khả năng cân giữa sự nghiệp và tình yêu.,148
SPEAKER_05 - 4546.01 - 4549.4.lab,bậy ạ cũng không được tại vì không có tỳ cũng khó yêu.,148
SPEAKER_05 - 2897.54 - 2902.59.lab,em em mọi thứ nó diễn ra cũng không không không có làm việc không có cãi nhau nhiều á.,148
SPEAKER_05 - 56.91 - 64.19.lab,cuộc đời em chưa làm gì điển rộ cả mọi thứ là nó cảm giác là trong kiểm soát hết nên là cũng không thích cảm giác mà mình bị mất kiểm soát lắm.,148
SPEAKER_00 - 3291.99 - 3294.89.lab,câu chuyện bọn mình đến lúc nó nghe nó vui ừ.,148
SPEAKER_05 - 773.75 - 775.35.lab,hát là đi thi nhiều à.,148
SPEAKER_00 - 931.85 - 933.66.lab,nhưng mà cậu ấy cũng thi dốt rất nhiều cuộc thi.,148
SPEAKER_00 - 2178.69 - 2184.05.lab,ờ đấy chị thú thật là không phải ai chị cũng chị cũng thích vát nhưng mà chị.,148
SPEAKER_00 - 2184.05 - 2189.8.lab,sẽ là phen một số người dạ em sẽ không phải kiểu chị là phen ờ nhưng mà chính vì chị.,148
SPEAKER_00 - 2311.04 - 2318.6.lab,nên chị cũng biết là từ lớp mười em đã đúng không đã đã nhiều khi cái việc là mình sống trên cuộc đời này.,148
SPEAKER_00 - 1190.58 - 1191.67.lab,thế hồi ấy em đi bưng phở thật.,148
SPEAKER_00 - 2746.05 - 2748.23.lab,nhưng mà cái cảm giác tự dưng mình ở một cái chỗ.,148
SPEAKER_05 - 2859.78 - 2861.43.lab,cũng có ấy làm không đông thôi.,148
SPEAKER_05 - 299.54 - 307.22.lab,khó hả em em thì không thấy tại vì à em chỉ có coi đúng một dòng thôi là dòng đầu tiên.,148
SPEAKER_05 - 307.22 - 313.26.lab,là mấy vòng sau còn lại em không có coi em tới bây giờ vẫn không không có thích lên mạng sệt lại để coi á.,148
SPEAKER_05 - 313.26 - 318.24.lab,thì em coi đúng vòng đầu tiên là mình sẽ như thế nào ở trên ti vi thôi nhưng mà em thấy là như hạch vậy á.,148
SPEAKER_00 - 3696.52 - 3698.28.lab,em có xem những cái về về.,148
SPEAKER_00 - 433.26 - 438.41.lab,nhưng có cái cảm giác trong lúc đấy thì em với bạn ấy cũng hơi kiểu.,148
SPEAKER_05 - 3028.83 - 3033.16.lab,em sợ là mọi người sẽ không thấy được cái một cái phiên bản khác của mình mình cứ hay bị suy nghĩ là.,148
SPEAKER_00 - 3903.13 - 3908.84.lab,nhưng mà tại sao em có biết không chị vẫn hỏi về cái đấy tức là ô kê từ lúc nhỏ là vì xin rồi sẽ phải tự lập.,148
SPEAKER_00 - 3625.82 - 3628.84.lab,và để có được nguồn nước khoáng là rất khác nhau.,148
SPEAKER_00 - 3629.2 - 3634.08.lab,nước lọc là em lấy từ sông rồi em lọc lấy tất cả thứ mà đủ tiêu chuẩn theo công nghệ là nó an toàn.,148
SPEAKER_00 - 1909.07 - 1914.48.lab,ờ hồi đấy cũng diễn xong mà tuấn thực ra nhà rất khá giả nha xong đi diễn xong rồi.,148
SPEAKER_00 - 2891.22 - 2894.09.lab,xong rồi bọn em làm việc ừ thuận lợi không hay như nào hay.,148
SPEAKER_00 - 1684.69 - 1686.17.lab,ôi em làm bao nhiêu nghề em còn biết không.,148
SPEAKER_00 - 515.01 - 516.22.lab,chả thấy đẹp trai.,148
SPEAKER_00 - 4661.51 - 4662.67.lab,ừm cám ơn hiếu.,148
SPEAKER_05 - 270.21 - 278.2.lab,em để nguyên một cái lít sao la của em luôn ờ trong đó tụp lụm bài hết trơn chứ em cũng không có để riêng lẻ bài nào hết trơn nhưng mà cuối cùng là em được tuyển thẳng.,148
SPEAKER_05 - 278.2 - 281.85.lab,thì em thấy ok tiễn hẳn thì tôi cũng đi thi luôn khỏi vô bên kia giận chi.,148
